case_id,reference_fsm_id,faulty_fsm_id,complexity,state_count,transition_count,event_count,mutation_operator,difficulty_score,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,reference_bpr,faulty_bpr,bpr_delta,valid_reference,valid_faulty,status
case_000358,,,medium,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 358: variable_intra_class requires at least one FSM variable
case_000359,synthetic_402_20_10,synthetic_402_20_10__faulty__guard_inter_class__359043,large,20,80,10,guard_inter_class,32.990000,1.000000,1.000000,1.000000,1.000000,0.963115,0.036885,True,True,completed
case_000360,synthetic_403_50_15,synthetic_403_50_15__faulty__action_full_mutation__360043,very_large,50,250,15,action_full_mutation,62.020000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000361,,,small,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 361: timed_selective_mutation requires timed transitions
case_000362,synthetic_405_10_5,synthetic_405_10_5__faulty__missing_transition__362043,medium,10,30,5,missing_transition,20.330000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,True,completed
case_000363,synthetic_406_20_10,synthetic_406_20_10__faulty__wrong_target__363043,large,20,82,10,wrong_target,31.990000,1.000000,1.000000,1.000000,1.000000,0.995833,0.004167,True,True,completed
case_000364,synthetic_407_50_15,synthetic_407_50_15__faulty__wrong_source__364043,very_large,50,250,15,wrong_source,62.040000,1.000000,1.000000,1.000000,1.000000,0.969767,0.030233,True,True,completed
case_000365,synthetic_408_5_3,synthetic_408_5_3__faulty__wrong_event__365043,small,5,10,3,wrong_event,12.250000,1.000000,1.000000,1.000000,1.000000,0.772727,0.227273,True,True,completed
case_000366,synthetic_409_10_5,synthetic_409_10_5__faulty__wrong_initial_state__366043,medium,10,31,5,wrong_initial_state,21.630000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000367,synthetic_410_20_10,synthetic_410_20_10__faulty__duplicate_transition__367043,large,20,80,10,duplicate_transition,33.680000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000368,synthetic_411_50_15,synthetic_411_50_15__faulty__dead_state_intro__368043,very_large,50,250,15,dead_state_intro,60.560000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000369,synthetic_412_5_3,synthetic_412_5_3__faulty__guard_flip__369043,small,5,11,3,guard_flip,13.730000,1.000000,1.000000,1.000000,1.000000,0.952381,0.047619,True,True,completed
case_000370,synthetic_413_10_5,synthetic_413_10_5__faulty__guard_weaken__370043,medium,10,30,5,guard_weaken,21.770000,1.000000,1.000000,1.000000,1.000000,0.987179,0.012821,True,True,completed
case_000371,synthetic_414_20_10,synthetic_414_20_10__faulty__guard_strengthen__371043,large,20,80,10,guard_strengthen,34.530000,1.000000,1.000000,1.000000,1.000000,0.995968,0.004032,True,True,completed
case_000372,synthetic_415_50_15,synthetic_415_50_15__faulty__action_corruption__372043,very_large,50,252,15,action_corruption,64.270000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000373,synthetic_416_5_3,synthetic_416_5_3__faulty__timeout_corruption__373043,small,5,10,3,timeout_corruption,13.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000374,synthetic_417_10_5,synthetic_417_10_5__faulty__delay_corruption__374043,medium,10,30,5,delay_corruption,21.220000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000375,synthetic_418_20_10,synthetic_418_20_10__faulty__nondeterminism_intro__375043,large,20,82,10,nondeterminism_intro,34.120000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000376,synthetic_419_50_15,synthetic_419_50_15__faulty__unreachable_state_intro__376043,very_large,50,254,15,unreachable_state_intro,62.560000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000377,,,small,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 377: variable_intra_class requires at least one FSM variable
case_000378,synthetic_421_10_5,synthetic_421_10_5__faulty__guard_inter_class__378043,medium,10,30,5,guard_inter_class,21.020000,1.000000,1.000000,1.000000,1.000000,0.794872,0.205128,True,True,completed
case_000379,synthetic_422_20_10,synthetic_422_20_10__faulty__action_full_mutation__379043,large,20,81,10,action_full_mutation,33.210000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000380,,,very_large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 380: timed_selective_mutation requires timed transitions
case_000381,synthetic_424_5_3,synthetic_424_5_3__faulty__missing_transition__381043,small,5,10,3,missing_transition,13.150000,1.000000,1.000000,1.000000,1.000000,0.958333,0.041667,True,True,completed
case_000382,synthetic_425_10_5,synthetic_425_10_5__faulty__wrong_target__382043,medium,10,31,5,wrong_target,20.000000,1.000000,1.000000,1.000000,1.000000,0.987342,0.012658,True,True,completed
case_000383,synthetic_426_20_10,synthetic_426_20_10__faulty__wrong_source__383043,large,20,80,10,wrong_source,32.210000,1.000000,1.000000,1.000000,1.000000,0.995833,0.004167,True,True,completed
case_000384,synthetic_427_50_15,synthetic_427_50_15__faulty__wrong_event__384043,very_large,50,251,15,wrong_event,59.090000,1.000000,1.000000,1.000000,1.000000,0.998866,0.001134,True,True,completed
case_000385,synthetic_428_5_3,synthetic_428_5_3__faulty__wrong_initial_state__385043,small,5,10,3,wrong_initial_state,13.300000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000386,synthetic_429_10_5,synthetic_429_10_5__faulty__duplicate_transition__386043,medium,10,30,5,duplicate_transition,21.250000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000387,synthetic_430_20_10,synthetic_430_20_10__faulty__dead_state_intro__387043,large,20,80,10,dead_state_intro,32.870000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000388,synthetic_431_50_15,synthetic_431_50_15__faulty__guard_flip__388043,very_large,50,250,15,guard_flip,59.040000,1.000000,1.000000,1.000000,1.000000,0.998837,0.001163,True,True,completed
case_000389,synthetic_432_5_3,synthetic_432_5_3__faulty__guard_weaken__389043,small,5,10,3,guard_weaken,12.550000,1.000000,1.000000,1.000000,1.000000,0.807692,0.192308,True,True,completed
case_000390,synthetic_433_10_5,synthetic_433_10_5__faulty__guard_strengthen__390043,medium,10,31,5,guard_strengthen,20.610000,1.000000,1.000000,1.000000,1.000000,0.986301,0.013699,True,True,completed
case_000391,synthetic_434_20_10,synthetic_434_20_10__faulty__action_corruption__391043,large,20,80,10,action_corruption,30.620000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000392,synthetic_435_50_15,synthetic_435_50_15__faulty__timeout_corruption__392043,very_large,50,250,15,timeout_corruption,59.760000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000393,synthetic_436_5_3,synthetic_436_5_3__faulty__delay_corruption__393043,small,5,10,3,delay_corruption,13.750000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000394,synthetic_437_10_5,synthetic_437_10_5__faulty__nondeterminism_intro__394043,medium,10,31,5,nondeterminism_intro,22.180000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000395,synthetic_438_20_10,synthetic_438_20_10__faulty__unreachable_state_intro__395043,large,20,81,10,unreachable_state_intro,31.620000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000396,,,very_large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 396: variable_intra_class requires at least one FSM variable
case_000397,,,small,0,0,0,guard_inter_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'guard_inter_class' for case 397: guard_inter_class requires at least two guarded transitions
case_000398,synthetic_441_10_5,synthetic_441_10_5__faulty__action_full_mutation__398043,medium,10,31,5,action_full_mutation,21.430000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000399,,,large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 399: timed_selective_mutation requires timed transitions
case_000400,synthetic_443_50_15,synthetic_443_50_15__faulty__missing_transition__400043,very_large,50,251,15,missing_transition,58.970000,1.000000,1.000000,1.000000,1.000000,0.998798,0.001202,True,True,completed
case_000401,synthetic_444_5_3,synthetic_444_5_3__faulty__wrong_target__401043,small,5,10,3,wrong_target,14.050000,1.000000,1.000000,1.000000,1.000000,0.954545,0.045455,True,True,completed
case_000402,synthetic_445_10_5,synthetic_445_10_5__faulty__wrong_source__402043,medium,10,30,5,wrong_source,21.020000,1.000000,1.000000,1.000000,1.000000,0.987179,0.012821,True,True,completed
case_000403,synthetic_446_20_10,synthetic_446_20_10__faulty__wrong_event__403043,large,20,81,10,wrong_event,31.620000,1.000000,1.000000,1.000000,1.000000,0.906667,0.093333,True,True,completed
case_000404,synthetic_447_50_15,synthetic_447_50_15__faulty__wrong_initial_state__404043,very_large,50,251,15,wrong_initial_state,59.020000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000405,synthetic_448_5_3,synthetic_448_5_3__faulty__duplicate_transition__405043,small,5,11,3,duplicate_transition,17.330000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000406,synthetic_449_10_5,synthetic_449_10_5__faulty__dead_state_intro__406043,medium,10,31,5,dead_state_intro,20.610000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000407,synthetic_450_20_10,synthetic_450_20_10__faulty__guard_flip__407043,large,20,80,10,guard_flip,32.030000,1.000000,1.000000,1.000000,1.000000,0.995763,0.004237,True,True,completed
case_000408,synthetic_451_50_15,synthetic_451_50_15__faulty__guard_weaken__408043,very_large,50,250,15,guard_weaken,59.030000,1.000000,1.000000,1.000000,1.000000,0.998830,0.001170,True,True,completed
case_000409,synthetic_452_5_3,synthetic_452_5_3__faulty__guard_strengthen__409043,small,5,11,3,guard_strengthen,14.030000,1.000000,1.000000,1.000000,1.000000,0.952381,0.047619,True,True,completed
case_000410,synthetic_453_10_5,synthetic_453_10_5__faulty__action_corruption__410043,medium,10,30,5,action_corruption,22.100000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000411,synthetic_454_20_10,synthetic_454_20_10__faulty__timeout_corruption__411043,large,20,80,10,timeout_corruption,32.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000412,synthetic_455_50_15,synthetic_455_50_15__faulty__delay_corruption__412043,very_large,50,250,15,delay_corruption,60.780000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000413,synthetic_456_5_3,synthetic_456_5_3__faulty__nondeterminism_intro__413043,small,5,10,3,nondeterminism_intro,13.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000414,synthetic_457_10_5,synthetic_457_10_5__faulty__unreachable_state_intro__414043,medium,10,30,5,unreachable_state_intro,19.580000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000415,,,large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 415: variable_intra_class requires at least one FSM variable
case_000416,synthetic_459_50_15,synthetic_459_50_15__faulty__guard_inter_class__416043,very_large,50,250,15,guard_inter_class,59.070000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000417,synthetic_460_5_3,synthetic_460_5_3__faulty__action_full_mutation__417043,small,5,10,3,action_full_mutation,13.150000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000418,,,medium,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 418: timed_selective_mutation requires timed transitions
case_000419,synthetic_462_20_10,synthetic_462_20_10__faulty__missing_transition__419043,large,20,81,10,missing_transition,32.560000,1.000000,1.000000,1.000000,1.000000,0.996000,0.004000,True,True,completed
case_000420,synthetic_463_50_15,synthetic_463_50_15__faulty__wrong_target__420043,very_large,50,250,15,wrong_target,61.270000,1.000000,1.000000,1.000000,1.000000,0.998824,0.001176,True,True,completed
case_000421,synthetic_464_5_3,synthetic_464_5_3__faulty__wrong_source__421043,small,5,10,3,wrong_source,13.000000,1.000000,1.000000,1.000000,1.000000,0.954545,0.045455,True,True,completed
case_000422,synthetic_465_10_5,synthetic_465_10_5__faulty__wrong_event__422043,medium,10,31,5,wrong_event,19.930000,1.000000,1.000000,1.000000,1.000000,0.986842,0.013158,True,True,completed
case_000423,synthetic_466_20_10,synthetic_466_20_10__faulty__wrong_initial_state__423043,large,20,80,10,wrong_initial_state,32.240000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000424,synthetic_467_50_15,synthetic_467_50_15__faulty__duplicate_transition__424043,very_large,50,251,15,duplicate_transition,62.720000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000425,synthetic_468_5_3,synthetic_468_5_3__faulty__dead_state_intro__425043,small,5,11,3,dead_state_intro,14.780000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000426,synthetic_469_10_5,synthetic_469_10_5__faulty__guard_flip__426043,medium,10,30,5,guard_flip,22.580000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,True,completed
case_000427,synthetic_470_20_10,synthetic_470_20_10__faulty__guard_weaken__427043,large,20,82,10,guard_weaken,37.080000,1.000000,1.000000,1.000000,1.000000,0.995413,0.004587,True,True,completed
case_000428,synthetic_471_50_15,synthetic_471_50_15__faulty__guard_strengthen__428043,very_large,50,250,15,guard_strengthen,62.040000,1.000000,1.000000,1.000000,1.000000,0.998837,0.001163,True,True,completed
case_000429,synthetic_472_5_3,synthetic_472_5_3__faulty__action_corruption__429043,small,5,10,3,action_corruption,13.150000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000430,synthetic_473_10_5,synthetic_473_10_5__faulty__timeout_corruption__430043,medium,10,30,5,timeout_corruption,22.580000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000431,synthetic_474_20_10,synthetic_474_20_10__faulty__delay_corruption__431043,large,20,82,10,delay_corruption,34.530000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000432,synthetic_475_50_15,synthetic_475_50_15__faulty__nondeterminism_intro__432043,very_large,50,250,15,nondeterminism_intro,59.820000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000433,synthetic_476_5_3,synthetic_476_5_3__faulty__unreachable_state_intro__433043,small,5,10,3,unreachable_state_intro,12.550000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000434,,,medium,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 434: variable_intra_class requires at least one FSM variable
case_000435,synthetic_478_20_10,synthetic_478_20_10__faulty__guard_inter_class__435043,large,20,82,10,guard_inter_class,32.620000,1.000000,1.000000,1.000000,1.000000,0.995495,0.004505,True,True,completed
case_000436,synthetic_479_50_15,synthetic_479_50_15__faulty__action_full_mutation__436043,very_large,50,253,15,action_full_mutation,60.420000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
