case_id,oracle_depth,declared_max_steps,mutation_operator,size_class,scenario_policy,reference_bpr,faulty_bpr,bpr_delta,fault_detected,final_bpr,repair_delta_bpr,complete_repair,effective_repair,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,scenario_count,mean_scenario_length,median_scenario_length,max_scenario_length,max_scenario_steps
case_000012,extended_50,50,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,268,39.656716,39.0,50,50
case_000015,extended_50,50,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000034,extended_50,50,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,48,42.645833,40.0,50,50
case_000053,extended_50,50,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000072,extended_50,50,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,268,39.656716,39.0,50,50
case_000023,extended_50,50,wrong_event,large,depth-forced,1.0,0.733013,0.266987,True,1.0,0.266987,True,True,1.0,1.0,1.0,97,40.814433,39,50,50
case_000042,extended_50,50,wrong_event,medium,depth-forced,1.0,0.560406,0.439594,True,1.0,0.439594,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000061,extended_50,50,wrong_event,small,depth-forced,1.0,0.137931,0.862069,True,1.0,0.862069,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000004,extended_50,50,wrong_event,very_large,depth-forced,1.0,0.909565,0.090435,True,1.0,0.090435,True,True,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000043,extended_50,50,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.806328,0.806328,False,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000062,extended_50,50,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.546193,0.546193,False,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000005,extended_50,50,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.0,0.0,False,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000024,extended_50,50,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.715775,0.715775,False,True,1.0,1.0,1.0,271,39.649446,39,50,50
case_000003,extended_50,50,wrong_source,large,depth-forced,1.0,0.694055,0.305945,True,1.0,0.305945,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000022,extended_50,50,wrong_source,medium,depth-forced,1.0,0.695431,0.304569,True,1.0,0.304569,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000041,extended_50,50,wrong_source,small,depth-forced,1.0,0.238015,0.761985,True,1.0,0.761985,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000060,extended_50,50,wrong_source,very_large,depth-forced,1.0,0.951654,0.048346,True,1.0,0.048346,True,True,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000059,extended_50,50,wrong_target,large,depth-forced,1.0,0.869159,0.130841,True,0.869159,0.0,False,False,1.0,1.0,1.0,97,40.814433,39,50,50
case_000002,extended_50,50,wrong_target,medium,depth-forced,1.0,0.507968,0.492032,True,0.507968,0.0,False,False,1.0,1.0,1.0,47,42.723404,40,50,50
case_000021,extended_50,50,wrong_target,small,depth-forced,1.0,0.195122,0.804878,True,0.195122,0.0,False,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000040,extended_50,50,wrong_target,very_large,depth-forced,1.0,0.906432,0.093568,True,0.906432,0.0,False,False,1.0,1.0,1.0,269,39.650558,39,50,50
case_000087,extended_50,50,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000106,extended_50,50,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,48,42.645833,40.0,50,50
case_000125,extended_50,50,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000144,extended_50,50,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000151,extended_50,50,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,97,40.814433,39,50,50
case_000094,extended_50,50,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000113,extended_50,50,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000132,extended_50,50,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000083,extended_50,50,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000102,extended_50,50,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,48,42.645833,40.0,50,50
case_000121,extended_50,50,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000140,extended_50,50,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,271,39.649446,39,50,50
case_000127,extended_50,50,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000146,extended_50,50,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000089,extended_50,50,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000108,extended_50,50,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000139,extended_50,50,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000082,extended_50,50,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000101,extended_50,50,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000120,extended_50,50,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,269,39.650558,39,50,50
case_000103,extended_50,50,guard_flip,large,depth-forced,1.0,0.683338,0.316662,True,1.0,0.316662,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000122,extended_50,50,guard_flip,medium,depth-forced,1.0,0.5249,0.4751,True,1.0,0.4751,True,True,1.0,1.0,1.0,47,42.723404,40,50,50
case_000141,extended_50,50,guard_flip,small,depth-forced,1.0,0.108495,0.891505,True,1.0,0.891505,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000084,extended_50,50,guard_flip,very_large,depth-forced,1.0,0.928315,0.071685,True,1.0,0.071685,True,True,1.0,1.0,1.0,267,39.655431,39,50,50
case_000131,extended_50,50,guard_inter_class,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,99,40.767677,39,50,50
case_000150,extended_50,50,guard_inter_class,medium,depth-forced,1.0,0.505076,0.494924,True,1.0,0.494924,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000093,extended_50,50,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000112,extended_50,50,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,269,39.650558,39,50,50
case_000143,extended_50,50,guard_strengthen,large,depth-forced,1.0,0.711291,0.288709,True,1.0,0.288709,True,True,1.0,1.0,1.0,97,40.814433,39,50,50
case_000086,extended_50,50,guard_strengthen,medium,depth-forced,1.0,0.667005,0.332995,True,1.0,0.332995,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000105,extended_50,50,guard_strengthen,small,depth-forced,1.0,0.231287,0.768713,True,1.0,0.768713,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000124,extended_50,50,guard_strengthen,very_large,depth-forced,1.0,0.958412,0.041588,True,1.0,0.041588,True,True,1.0,1.0,1.0,268,39.656716,39.0,50,50
case_000123,extended_50,50,guard_weaken,large,depth-forced,1.0,0.85532,0.14468,True,1.0,0.14468,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000142,extended_50,50,guard_weaken,medium,depth-forced,1.0,0.465482,0.534518,True,1.0,0.534518,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000085,extended_50,50,guard_weaken,small,depth-forced,1.0,0.193811,0.806189,True,1.0,0.806189,True,True,1.0,1.0,1.0,27,45.481481,50,50,50
case_000104,extended_50,50,guard_weaken,very_large,depth-forced,1.0,0.889563,0.110437,True,1.0,0.110437,True,True,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000115,extended_50,50,missing_transition,large,depth-forced,1.0,0.824618,0.175382,True,1.0,0.175382,True,True,1.0,1.0,1.0,98,40.785714,39.0,50,50
case_000134,extended_50,50,missing_transition,medium,depth-forced,1.0,0.379695,0.620305,True,1.0,0.620305,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000077,extended_50,50,missing_transition,small,depth-forced,1.0,0.175896,0.824104,True,1.0,0.824104,True,True,1.0,1.0,1.0,27,45.481481,50,50,50
case_000096,extended_50,50,missing_transition,very_large,depth-forced,1.0,0.952887,0.047113,True,1.0,0.047113,True,True,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000147,extended_50,50,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,97,40.814433,39,50,50
case_000090,extended_50,50,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000109,extended_50,50,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,28,45.285714,50.0,50,50
case_000128,extended_50,50,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,267,39.655431,39,50,50
case_000107,extended_50,50,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000126,extended_50,50,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000145,extended_50,50,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000088,extended_50,50,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000091,extended_50,50,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000110,extended_50,50,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000129,extended_50,50,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000148,extended_50,50,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000099,extended_50,50,wrong_event,large,depth-forced,1.0,0.804287,0.195713,True,1.0,0.195713,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000118,extended_50,50,wrong_event,medium,depth-forced,1.0,0.51269,0.48731,True,1.0,0.48731,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000137,extended_50,50,wrong_event,small,depth-forced,1.0,0.243902,0.756098,True,1.0,0.756098,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000080,extended_50,50,wrong_event,very_large,depth-forced,1.0,0.964339,0.035661,True,1.0,0.035661,True,True,1.0,1.0,1.0,268,39.656716,39.0,50,50
case_000119,extended_50,50,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.489666,0.489666,False,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000138,extended_50,50,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.210657,0.210657,False,True,1.0,1.0,1.0,47,42.723404,40,50,50
case_000081,extended_50,50,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.640065,0.640065,False,True,1.0,1.0,1.0,27,45.481481,50,50,50
case_000100,extended_50,50,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.366124,0.366124,False,True,1.0,1.0,1.0,271,39.649446,39,50,50
case_000079,extended_50,50,wrong_source,large,depth-forced,1.0,0.569588,0.430412,True,0.665067,0.095479,False,True,1.0,1.0,1.0,97,40.814433,39,50,50
case_000098,extended_50,50,wrong_source,medium,depth-forced,1.0,0.70203,0.29797,True,1.0,0.29797,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000117,extended_50,50,wrong_source,small,depth-forced,1.0,0.094197,0.905803,True,1.0,0.905803,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000136,extended_50,50,wrong_source,very_large,depth-forced,1.0,0.782955,0.217045,True,0.90615,0.123195,False,True,1.0,1.0,1.0,269,39.650558,39,50,50
case_000135,extended_50,50,wrong_target,large,depth-forced,1.0,0.966911,0.033089,True,0.966911,0.0,False,False,1.0,1.0,1.0,97,40.814433,39,50,50
case_000078,extended_50,50,wrong_target,medium,depth-forced,1.0,0.685279,0.314721,True,0.685279,0.0,False,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000097,extended_50,50,wrong_target,small,depth-forced,1.0,0.194281,0.805719,True,0.194281,0.0,False,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000116,extended_50,50,wrong_target,very_large,depth-forced,1.0,0.932093,0.067907,True,0.932093,0.0,False,False,1.0,1.0,1.0,267,39.655431,39,50,50
case_000163,extended_50,50,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000182,extended_50,50,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000201,extended_50,50,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000220,extended_50,50,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,267,39.655431,39,50,50
case_000227,extended_50,50,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000170,extended_50,50,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000189,extended_50,50,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000208,extended_50,50,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000159,extended_50,50,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000178,extended_50,50,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000197,extended_50,50,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000216,extended_50,50,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,269,39.650558,39,50,50
case_000203,extended_50,50,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,98,40.785714,39.0,50,50
case_000222,extended_50,50,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000165,extended_50,50,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000184,extended_50,50,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,268,39.656716,39.0,50,50
case_000215,extended_50,50,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000158,extended_50,50,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000177,extended_50,50,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000196,extended_50,50,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,268,39.656716,39.0,50,50
case_000179,extended_50,50,guard_flip,large,depth-forced,1.0,0.720082,0.279918,True,1.0,0.279918,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000198,extended_50,50,guard_flip,medium,depth-forced,1.0,0.782234,0.217766,True,1.0,0.217766,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000217,extended_50,50,guard_flip,small,depth-forced,1.0,0.301093,0.698907,True,1.0,0.698907,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000160,extended_50,50,guard_flip,very_large,depth-forced,1.0,0.865036,0.134964,True,1.0,0.134964,True,True,1.0,1.0,1.0,267,39.655431,39,50,50
case_000207,extended_50,50,guard_inter_class,large,depth-forced,1.0,0.731054,0.268946,True,1.0,0.268946,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000226,extended_50,50,guard_inter_class,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,47,42.723404,40,50,50
case_000169,extended_50,50,guard_inter_class,small,depth-forced,1.0,0.168209,0.831791,True,1.0,0.831791,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000188,extended_50,50,guard_inter_class,very_large,depth-forced,1.0,0.93946,0.06054,True,1.0,0.06054,True,True,1.0,1.0,1.0,267,39.655431,39,50,50
case_000219,extended_50,50,guard_strengthen,large,depth-forced,1.0,0.650421,0.349579,True,1.0,0.349579,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000162,extended_50,50,guard_strengthen,medium,depth-forced,1.0,0.500733,0.499267,True,1.0,0.499267,True,True,1.0,1.0,1.0,48,42.645833,40.0,50,50
case_000181,extended_50,50,guard_strengthen,small,depth-forced,1.0,0.316232,0.683768,True,1.0,0.683768,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000200,extended_50,50,guard_strengthen,very_large,depth-forced,1.0,0.911776,0.088224,True,1.0,0.088224,True,True,1.0,1.0,1.0,269,39.650558,39,50,50
case_000199,extended_50,50,guard_weaken,large,depth-forced,1.0,0.680531,0.319469,True,1.0,0.319469,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000218,extended_50,50,guard_weaken,medium,depth-forced,1.0,0.403386,0.596614,True,1.0,0.596614,True,True,1.0,1.0,1.0,47,42.723404,40,50,50
case_000161,extended_50,50,guard_weaken,small,depth-forced,1.0,0.125315,0.874685,True,1.0,0.874685,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000180,extended_50,50,guard_weaken,very_large,depth-forced,1.0,0.934212,0.065788,True,1.0,0.065788,True,True,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000191,extended_50,50,missing_transition,large,depth-forced,1.0,0.859403,0.140597,True,1.0,0.140597,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000210,extended_50,50,missing_transition,medium,depth-forced,1.0,0.966135,0.033865,True,1.0,0.033865,True,True,1.0,1.0,1.0,47,42.723404,40,50,50
case_000153,extended_50,50,missing_transition,small,depth-forced,1.0,0.311186,0.688814,True,1.0,0.688814,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000172,extended_50,50,missing_transition,very_large,depth-forced,1.0,0.948156,0.051844,True,1.0,0.051844,True,True,1.0,1.0,1.0,268,39.656716,39.0,50,50
case_000223,extended_50,50,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,97,40.814433,39,50,50
case_000166,extended_50,50,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000185,extended_50,50,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000204,extended_50,50,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,269,39.650558,39,50,50
case_000183,extended_50,50,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000202,extended_50,50,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,47,42.723404,40,50,50
case_000221,extended_50,50,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000164,extended_50,50,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000167,extended_50,50,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000186,extended_50,50,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000205,extended_50,50,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000224,extended_50,50,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000175,extended_50,50,wrong_event,large,depth-forced,1.0,0.627201,0.372799,True,1.0,0.372799,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000194,extended_50,50,wrong_event,medium,depth-forced,1.0,0.406873,0.593127,True,1.0,0.593127,True,True,1.0,1.0,1.0,47,42.723404,40,50,50
case_000213,extended_50,50,wrong_event,small,depth-forced,1.0,0.56434,0.43566,True,1.0,0.43566,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000156,extended_50,50,wrong_event,very_large,depth-forced,1.0,0.89544,0.10456,True,1.0,0.10456,True,True,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000195,extended_50,50,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.806838,0.806838,False,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000214,extended_50,50,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.536548,0.536548,False,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000157,extended_50,50,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.677524,0.677524,False,True,1.0,1.0,1.0,27,45.481481,50,50,50
case_000176,extended_50,50,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.629469,0.629469,False,True,1.0,1.0,1.0,268,39.656716,39.0,50,50
case_000155,extended_50,50,wrong_source,large,depth-forced,1.0,0.888492,0.111508,True,1.0,0.111508,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000174,extended_50,50,wrong_source,medium,depth-forced,1.0,0.886294,0.113706,True,1.0,0.113706,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000193,extended_50,50,wrong_source,small,depth-forced,1.0,0.412052,0.587948,True,1.0,0.587948,True,True,1.0,1.0,1.0,27,45.481481,50,50,50
case_000212,extended_50,50,wrong_source,very_large,depth-forced,1.0,0.867002,0.132998,True,0.946914,0.079913,False,True,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000011,extended_60,60,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,104,49.5,47.0,60,60
case_000030,extended_60,60,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,51,52.078431,48,60,60
case_000049,extended_60,60,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000068,extended_60,60,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,271,47.95572,47,60,60
case_000075,extended_60,60,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000018,extended_60,60,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,52,51.980769,48.0,60,60
case_000037,extended_60,60,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000056,extended_60,60,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000007,extended_60,60,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000026,extended_60,60,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000045,extended_60,60,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000064,extended_60,60,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000051,extended_60,60,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000070,extended_60,60,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000013,extended_60,60,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,31,55.354839,60,60,60
